id,item_id,dept_id,cat_id,store_id,state_id,d,sales,date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,sell_price,day_of_week
HOUSEHOLD_2_164_CA_1_validation,HOUSEHOLD_2_164,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1154,0,2014-03-27,11408.0,Thursday,6.0,3.0,2014.0,,,,,0.0,0.0,0.0,8.47,6.0
HOUSEHOLD_2_328_TX_1_validation,HOUSEHOLD_2_328,HOUSEHOLD_2,HOUSEHOLD,TX_1,TX,1154,0,2014-03-27,11408.0,Thursday,6.0,3.0,2014.0,,,,,0.0,0.0,0.0,6.97,6.0
HOUSEHOLD_2_408_TX_3_validation,HOUSEHOLD_2_408,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,1154,1,2014-03-27,11408.0,Thursday,6.0,3.0,2014.0,,,,,0.0,0.0,0.0,6.64,6.0
HOUSEHOLD_2_476_CA_1_validation,HOUSEHOLD_2_476,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1154,0,2014-03-27,11408.0,Thursday,6.0,3.0,2014.0,,,,,0.0,0.0,0.0,3.97,6.0
FOODS_1_006_TX_3_validation,FOODS_1_006,FOODS_1,FOODS,TX_3,TX,1155,1,2014-03-28,11408.0,Friday,7.0,3.0,2014.0,,,,,0.0,0.0,0.0,2.24,7.0
FOODS_1_061_TX_1_validation,FOODS_1_061,FOODS_1,FOODS,TX_1,TX,1155,4,2014-03-28,11408.0,Friday,7.0,3.0,2014.0,,,,,0.0,0.0,0.0,2.24,7.0
FOODS_1_088_TX_3_validation,FOODS_1_088,FOODS_1,FOODS,TX_3,TX,1155,1,2014-03-28,11408.0,Friday,7.0,3.0,2014.0,,,,,0.0,0.0,0.0,4.74,7.0
FOODS_3_302_WI_1_validation,FOODS_3_302,FOODS_3,FOODS,WI_1,WI,1155,1,2014-03-28,11408.0,Friday,7.0,3.0,2014.0,,,,,0.0,0.0,0.0,1.5,7.0
FOODS_3_446_TX_2_validation,FOODS_3_446,FOODS_3,FOODS,TX_2,TX,1155,6,2014-03-28,11408.0,Friday,7.0,3.0,2014.0,,,,,0.0,0.0,0.0,1.18,7.0
FOODS_3_610_WI_2_validation,FOODS_3_610,FOODS_3,FOODS,WI_2,WI,1155,7,2014-03-28,11408.0,Friday,7.0,3.0,2014.0,,,,,0.0,0.0,0.0,1.98,7.0
FOODS_3_783_WI_3_validation,FOODS_3_783,FOODS_3,FOODS,WI_3,WI,1155,6,2014-03-28,11408.0,Friday,7.0,3.0,2014.0,,,,,0.0,0.0,0.0,4.88,7.0
HOBBIES_1_035_WI_2_validation,HOBBIES_1_035,HOBBIES_1,HOBBIES,WI_2,WI,1155,0,2014-03-28,11408.0,Friday,7.0,3.0,2014.0,,,,,0.0,0.0,0.0,2.12,7.0
HOBBIES_1_163_CA_2_validation,HOBBIES_1_163,HOBBIES_1,HOBBIES,CA_2,CA,1155,1,2014-03-28,11408.0,Friday,7.0,3.0,2014.0,,,,,0.0,0.0,0.0,9.42,7.0
HOBBIES_1_321_CA_1_validation,HOBBIES_1_321,HOBBIES_1,HOBBIES,CA_1,CA,1155,1,2014-03-28,11408.0,Friday,7.0,3.0,2014.0,,,,,0.0,0.0,0.0,6.68,7.0
HOUSEHOLD_1_055_CA_2_validation,HOUSEHOLD_1_055,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,1155,3,2014-03-28,11408.0,Friday,7.0,3.0,2014.0,,,,,0.0,0.0,0.0,3.98,7.0
HOUSEHOLD_1_260_TX_1_validation,HOUSEHOLD_1_260,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,1155,0,2014-03-28,11408.0,Friday,7.0,3.0,2014.0,,,,,0.0,0.0,0.0,2.97,7.0
HOUSEHOLD_1_280_WI_2_validation,HOUSEHOLD_1_280,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,1155,1,2014-03-28,11408.0,Friday,7.0,3.0,2014.0,,,,,0.0,0.0,0.0,4.97,7.0
HOUSEHOLD_1_329_WI_3_validation,HOUSEHOLD_1_329,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,1155,0,2014-03-28,11408.0,Friday,7.0,3.0,2014.0,,,,,0.0,0.0,0.0,4.97,7.0
HOUSEHOLD_1_488_TX_3_validation,HOUSEHOLD_1_488,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1155,2,2014-03-28,11408.0,Friday,7.0,3.0,2014.0,,,,,0.0,0.0,0.0,9.98,7.0
HOUSEHOLD_2_164_CA_1_validation,HOUSEHOLD_2_164,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1155,0,2014-03-28,11408.0,Friday,7.0,3.0,2014.0,,,,,0.0,0.0,0.0,8.47,7.0
HOUSEHOLD_2_328_TX_1_validation,HOUSEHOLD_2_328,HOUSEHOLD_2,HOUSEHOLD,TX_1,TX,1155,0,2014-03-28,11408.0,Friday,7.0,3.0,2014.0,,,,,0.0,0.0,0.0,6.97,7.0
HOUSEHOLD_2_408_TX_3_validation,HOUSEHOLD_2_408,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,1155,0,2014-03-28,11408.0,Friday,7.0,3.0,2014.0,,,,,0.0,0.0,0.0,6.64,7.0
HOUSEHOLD_2_476_CA_1_validation,HOUSEHOLD_2_476,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1155,0,2014-03-28,11408.0,Friday,7.0,3.0,2014.0,,,,,0.0,0.0,0.0,3.97,7.0
FOODS_1_006_TX_3_validation,FOODS_1_006,FOODS_1,FOODS,TX_3,TX,1156,1,2014-03-29,11409.0,Saturday,1.0,3.0,2014.0,,,,,0.0,0.0,0.0,2.24,1.0
FOODS_1_061_TX_1_validation,FOODS_1_061,FOODS_1,FOODS,TX_1,TX,1156,3,2014-03-29,11409.0,Saturday,1.0,3.0,2014.0,,,,,0.0,0.0,0.0,2.24,1.0
FOODS_1_088_TX_3_validation,FOODS_1_088,FOODS_1,FOODS,TX_3,TX,1156,0,2014-03-29,11409.0,Saturday,1.0,3.0,2014.0,,,,,0.0,0.0,0.0,4.74,1.0
FOODS_3_302_WI_1_validation,FOODS_3_302,FOODS_3,FOODS,WI_1,WI,1156,3,2014-03-29,11409.0,Saturday,1.0,3.0,2014.0,,,,,0.0,0.0,0.0,1.5,1.0
FOODS_3_446_TX_2_validation,FOODS_3_446,FOODS_3,FOODS,TX_2,TX,1156,5,2014-03-29,11409.0,Saturday,1.0,3.0,2014.0,,,,,0.0,0.0,0.0,1.18,1.0
FOODS_3_610_WI_2_validation,FOODS_3_610,FOODS_3,FOODS,WI_2,WI,1156,5,2014-03-29,11409.0,Saturday,1.0,3.0,2014.0,,,,,0.0,0.0,0.0,1.98,1.0
FOODS_3_783_WI_3_validation,FOODS_3_783,FOODS_3,FOODS,WI_3,WI,1156,4,2014-03-29,11409.0,Saturday,1.0,3.0,2014.0,,,,,0.0,0.0,0.0,4.88,1.0
HOBBIES_1_035_WI_2_validation,HOBBIES_1_035,HOBBIES_1,HOBBIES,WI_2,WI,1156,1,2014-03-29,11409.0,Saturday,1.0,3.0,2014.0,,,,,0.0,0.0,0.0,2.12,1.0
HOBBIES_1_163_CA_2_validation,HOBBIES_1_163,HOBBIES_1,HOBBIES,CA_2,CA,1156,0,2014-03-29,11409.0,Saturday,1.0,3.0,2014.0,,,,,0.0,0.0,0.0,9.42,1.0
HOBBIES_1_321_CA_1_validation,HOBBIES_1_321,HOBBIES_1,HOBBIES,CA_1,CA,1156,2,2014-03-29,11409.0,Saturday,1.0,3.0,2014.0,,,,,0.0,0.0,0.0,6.68,1.0
HOUSEHOLD_1_055_CA_2_validation,HOUSEHOLD_1_055,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,1156,2,2014-03-29,11409.0,Saturday,1.0,3.0,2014.0,,,,,0.0,0.0,0.0,3.98,1.0
HOUSEHOLD_1_260_TX_1_validation,HOUSEHOLD_1_260,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,1156,0,2014-03-29,11409.0,Saturday,1.0,3.0,2014.0,,,,,0.0,0.0,0.0,2.97,1.0
HOUSEHOLD_1_280_WI_2_validation,HOUSEHOLD_1_280,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,1156,3,2014-03-29,11409.0,Saturday,1.0,3.0,2014.0,,,,,0.0,0.0,0.0,4.97,1.0
HOUSEHOLD_1_329_WI_3_validation,HOUSEHOLD_1_329,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,1156,0,2014-03-29,11409.0,Saturday,1.0,3.0,2014.0,,,,,0.0,0.0,0.0,4.97,1.0
HOUSEHOLD_1_488_TX_3_validation,HOUSEHOLD_1_488,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1156,0,2014-03-29,11409.0,Saturday,1.0,3.0,2014.0,,,,,0.0,0.0,0.0,9.98,1.0
HOUSEHOLD_2_164_CA_1_validation,HOUSEHOLD_2_164,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1156,0,2014-03-29,11409.0,Saturday,1.0,3.0,2014.0,,,,,0.0,0.0,0.0,8.47,1.0
HOUSEHOLD_2_328_TX_1_validation,HOUSEHOLD_2_328,HOUSEHOLD_2,HOUSEHOLD,TX_1,TX,1156,0,2014-03-29,11409.0,Saturday,1.0,3.0,2014.0,,,,,0.0,0.0,0.0,6.97,1.0
HOUSEHOLD_2_408_TX_3_validation,HOUSEHOLD_2_408,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,1156,1,2014-03-29,11409.0,Saturday,1.0,3.0,2014.0,,,,,0.0,0.0,0.0,6.64,1.0
HOUSEHOLD_2_476_CA_1_validation,HOUSEHOLD_2_476,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1156,0,2014-03-29,11409.0,Saturday,1.0,3.0,2014.0,,,,,0.0,0.0,0.0,3.97,1.0
FOODS_1_006_TX_3_validation,FOODS_1_006,FOODS_1,FOODS,TX_3,TX,1157,1,2014-03-30,11409.0,Sunday,2.0,3.0,2014.0,,,,,0.0,0.0,0.0,2.24,2.0
FOODS_1_061_TX_1_validation,FOODS_1_061,FOODS_1,FOODS,TX_1,TX,1157,9,2014-03-30,11409.0,Sunday,2.0,3.0,2014.0,,,,,0.0,0.0,0.0,2.24,2.0
FOODS_1_088_TX_3_validation,FOODS_1_088,FOODS_1,FOODS,TX_3,TX,1157,0,2014-03-30,11409.0,Sunday,2.0,3.0,2014.0,,,,,0.0,0.0,0.0,4.74,2.0
FOODS_3_302_WI_1_validation,FOODS_3_302,FOODS_3,FOODS,WI_1,WI,1157,0,2014-03-30,11409.0,Sunday,2.0,3.0,2014.0,,,,,0.0,0.0,0.0,1.5,2.0
FOODS_3_446_TX_2_validation,FOODS_3_446,FOODS_3,FOODS,TX_2,TX,1157,9,2014-03-30,11409.0,Sunday,2.0,3.0,2014.0,,,,,0.0,0.0,0.0,1.18,2.0
FOODS_3_610_WI_2_validation,FOODS_3_610,FOODS_3,FOODS,WI_2,WI,1157,0,2014-03-30,11409.0,Sunday,2.0,3.0,2014.0,,,,,0.0,0.0,0.0,1.98,2.0
FOODS_3_783_WI_3_validation,FOODS_3_783,FOODS_3,FOODS,WI_3,WI,1157,6,2014-03-30,11409.0,Sunday,2.0,3.0,2014.0,,,,,0.0,0.0,0.0,4.88,2.0
HOBBIES_1_035_WI_2_validation,HOBBIES_1_035,HOBBIES_1,HOBBIES,WI_2,WI,1157,1,2014-03-30,11409.0,Sunday,2.0,3.0,2014.0,,,,,0.0,0.0,0.0,2.12,2.0
HOBBIES_1_163_CA_2_validation,HOBBIES_1_163,HOBBIES_1,HOBBIES,CA_2,CA,1157,0,2014-03-30,11409.0,Sunday,2.0,3.0,2014.0,,,,,0.0,0.0,0.0,9.42,2.0
HOBBIES_1_321_CA_1_validation,HOBBIES_1_321,HOBBIES_1,HOBBIES,CA_1,CA,1157,1,2014-03-30,11409.0,Sunday,2.0,3.0,2014.0,,,,,0.0,0.0,0.0,6.68,2.0
HOUSEHOLD_1_055_CA_2_validation,HOUSEHOLD_1_055,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,1157,3,2014-03-30,11409.0,Sunday,2.0,3.0,2014.0,,,,,0.0,0.0,0.0,3.98,2.0
HOUSEHOLD_1_260_TX_1_validation,HOUSEHOLD_1_260,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,1157,1,2014-03-30,11409.0,Sunday,2.0,3.0,2014.0,,,,,0.0,0.0,0.0,2.97,2.0
HOUSEHOLD_1_280_WI_2_validation,HOUSEHOLD_1_280,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,1157,5,2014-03-30,11409.0,Sunday,2.0,3.0,2014.0,,,,,0.0,0.0,0.0,4.97,2.0
HOUSEHOLD_1_329_WI_3_validation,HOUSEHOLD_1_329,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,1157,0,2014-03-30,11409.0,Sunday,2.0,3.0,2014.0,,,,,0.0,0.0,0.0,4.97,2.0
HOUSEHOLD_1_488_TX_3_validation,HOUSEHOLD_1_488,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1157,2,2014-03-30,11409.0,Sunday,2.0,3.0,2014.0,,,,,0.0,0.0,0.0,9.98,2.0
HOUSEHOLD_2_164_CA_1_validation,HOUSEHOLD_2_164,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1157,0,2014-03-30,11409.0,Sunday,2.0,3.0,2014.0,,,,,0.0,0.0,0.0,8.47,2.0
HOUSEHOLD_2_328_TX_1_validation,HOUSEHOLD_2_328,HOUSEHOLD_2,HOUSEHOLD,TX_1,TX,1157,1,2014-03-30,11409.0,Sunday,2.0,3.0,2014.0,,,,,0.0,0.0,0.0,6.97,2.0
HOUSEHOLD_2_408_TX_3_validation,HOUSEHOLD_2_408,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,1157,0,2014-03-30,11409.0,Sunday,2.0,3.0,2014.0,,,,,0.0,0.0,0.0,6.64,2.0
HOUSEHOLD_2_476_CA_1_validation,HOUSEHOLD_2_476,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1157,0,2014-03-30,11409.0,Sunday,2.0,3.0,2014.0,,,,,0.0,0.0,0.0,3.97,2.0
FOODS_1_006_TX_3_validation,FOODS_1_006,FOODS_1,FOODS,TX_3,TX,1158,0,2014-03-31,11409.0,Monday,3.0,3.0,2014.0,,,,,0.0,0.0,0.0,2.24,3.0
FOODS_1_061_TX_1_validation,FOODS_1_061,FOODS_1,FOODS,TX_1,TX,1158,6,2014-03-31,11409.0,Monday,3.0,3.0,2014.0,,,,,0.0,0.0,0.0,2.24,3.0
FOODS_1_088_TX_3_validation,FOODS_1_088,FOODS_1,FOODS,TX_3,TX,1158,0,2014-03-31,11409.0,Monday,3.0,3.0,2014.0,,,,,0.0,0.0,0.0,4.74,3.0
FOODS_3_302_WI_1_validation,FOODS_3_302,FOODS_3,FOODS,WI_1,WI,1158,5,2014-03-31,11409.0,Monday,3.0,3.0,2014.0,,,,,0.0,0.0,0.0,1.5,3.0
FOODS_3_446_TX_2_validation,FOODS_3_446,FOODS_3,FOODS,TX_2,TX,1158,6,2014-03-31,11409.0,Monday,3.0,3.0,2014.0,,,,,0.0,0.0,0.0,1.18,3.0
FOODS_3_610_WI_2_validation,FOODS_3_610,FOODS_3,FOODS,WI_2,WI,1158,3,2014-03-31,11409.0,Monday,3.0,3.0,2014.0,,,,,0.0,0.0,0.0,1.98,3.0
FOODS_3_783_WI_3_validation,FOODS_3_783,FOODS_3,FOODS,WI_3,WI,1158,5,2014-03-31,11409.0,Monday,3.0,3.0,2014.0,,,,,0.0,0.0,0.0,4.88,3.0
HOBBIES_1_035_WI_2_validation,HOBBIES_1_035,HOBBIES_1,HOBBIES,WI_2,WI,1158,0,2014-03-31,11409.0,Monday,3.0,3.0,2014.0,,,,,0.0,0.0,0.0,2.12,3.0
HOBBIES_1_163_CA_2_validation,HOBBIES_1_163,HOBBIES_1,HOBBIES,CA_2,CA,1158,0,2014-03-31,11409.0,Monday,3.0,3.0,2014.0,,,,,0.0,0.0,0.0,9.42,3.0
HOBBIES_1_321_CA_1_validation,HOBBIES_1_321,HOBBIES_1,HOBBIES,CA_1,CA,1158,0,2014-03-31,11409.0,Monday,3.0,3.0,2014.0,,,,,0.0,0.0,0.0,6.68,3.0
HOUSEHOLD_1_055_CA_2_validation,HOUSEHOLD_1_055,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,1158,1,2014-03-31,11409.0,Monday,3.0,3.0,2014.0,,,,,0.0,0.0,0.0,3.98,3.0
HOUSEHOLD_1_260_TX_1_validation,HOUSEHOLD_1_260,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,1158,0,2014-03-31,11409.0,Monday,3.0,3.0,2014.0,,,,,0.0,0.0,0.0,2.97,3.0
HOUSEHOLD_1_280_WI_2_validation,HOUSEHOLD_1_280,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,1158,1,2014-03-31,11409.0,Monday,3.0,3.0,2014.0,,,,,0.0,0.0,0.0,4.97,3.0
HOUSEHOLD_1_329_WI_3_validation,HOUSEHOLD_1_329,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,1158,0,2014-03-31,11409.0,Monday,3.0,3.0,2014.0,,,,,0.0,0.0,0.0,4.97,3.0
HOUSEHOLD_1_488_TX_3_validation,HOUSEHOLD_1_488,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1158,3,2014-03-31,11409.0,Monday,3.0,3.0,2014.0,,,,,0.0,0.0,0.0,9.98,3.0
HOUSEHOLD_2_164_CA_1_validation,HOUSEHOLD_2_164,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1158,0,2014-03-31,11409.0,Monday,3.0,3.0,2014.0,,,,,0.0,0.0,0.0,8.47,3.0
HOUSEHOLD_2_328_TX_1_validation,HOUSEHOLD_2_328,HOUSEHOLD_2,HOUSEHOLD,TX_1,TX,1158,0,2014-03-31,11409.0,Monday,3.0,3.0,2014.0,,,,,0.0,0.0,0.0,6.97,3.0
HOUSEHOLD_2_408_TX_3_validation,HOUSEHOLD_2_408,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,1158,0,2014-03-31,11409.0,Monday,3.0,3.0,2014.0,,,,,0.0,0.0,0.0,6.64,3.0
HOUSEHOLD_2_476_CA_1_validation,HOUSEHOLD_2_476,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1158,0,2014-03-31,11409.0,Monday,3.0,3.0,2014.0,,,,,0.0,0.0,0.0,3.97,3.0
FOODS_1_006_TX_3_validation,FOODS_1_006,FOODS_1,FOODS,TX_3,TX,1159,0,2014-04-01,11409.0,Tuesday,4.0,4.0,2014.0,,,,,1.0,1.0,0.0,2.24,4.0
FOODS_1_061_TX_1_validation,FOODS_1_061,FOODS_1,FOODS,TX_1,TX,1159,3,2014-04-01,11409.0,Tuesday,4.0,4.0,2014.0,,,,,1.0,1.0,0.0,2.24,4.0
FOODS_1_088_TX_3_validation,FOODS_1_088,FOODS_1,FOODS,TX_3,TX,1159,0,2014-04-01,11409.0,Tuesday,4.0,4.0,2014.0,,,,,1.0,1.0,0.0,4.74,4.0
FOODS_3_302_WI_1_validation,FOODS_3_302,FOODS_3,FOODS,WI_1,WI,1159,4,2014-04-01,11409.0,Tuesday,4.0,4.0,2014.0,,,,,1.0,1.0,0.0,1.5,4.0
FOODS_3_446_TX_2_validation,FOODS_3_446,FOODS_3,FOODS,TX_2,TX,1159,9,2014-04-01,11409.0,Tuesday,4.0,4.0,2014.0,,,,,1.0,1.0,0.0,1.18,4.0
FOODS_3_610_WI_2_validation,FOODS_3_610,FOODS_3,FOODS,WI_2,WI,1159,6,2014-04-01,11409.0,Tuesday,4.0,4.0,2014.0,,,,,1.0,1.0,0.0,1.98,4.0
FOODS_3_783_WI_3_validation,FOODS_3_783,FOODS_3,FOODS,WI_3,WI,1159,2,2014-04-01,11409.0,Tuesday,4.0,4.0,2014.0,,,,,1.0,1.0,0.0,4.88,4.0
HOBBIES_1_035_WI_2_validation,HOBBIES_1_035,HOBBIES_1,HOBBIES,WI_2,WI,1159,1,2014-04-01,11409.0,Tuesday,4.0,4.0,2014.0,,,,,1.0,1.0,0.0,2.12,4.0
HOBBIES_1_163_CA_2_validation,HOBBIES_1_163,HOBBIES_1,HOBBIES,CA_2,CA,1159,1,2014-04-01,11409.0,Tuesday,4.0,4.0,2014.0,,,,,1.0,1.0,0.0,9.42,4.0
HOBBIES_1_321_CA_1_validation,HOBBIES_1_321,HOBBIES_1,HOBBIES,CA_1,CA,1159,1,2014-04-01,11409.0,Tuesday,4.0,4.0,2014.0,,,,,1.0,1.0,0.0,6.68,4.0
HOUSEHOLD_1_055_CA_2_validation,HOUSEHOLD_1_055,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,1159,0,2014-04-01,11409.0,Tuesday,4.0,4.0,2014.0,,,,,1.0,1.0,0.0,3.98,4.0
HOUSEHOLD_1_260_TX_1_validation,HOUSEHOLD_1_260,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,1159,0,2014-04-01,11409.0,Tuesday,4.0,4.0,2014.0,,,,,1.0,1.0,0.0,2.97,4.0
HOUSEHOLD_1_280_WI_2_validation,HOUSEHOLD_1_280,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,1159,1,2014-04-01,11409.0,Tuesday,4.0,4.0,2014.0,,,,,1.0,1.0,0.0,4.97,4.0
HOUSEHOLD_1_329_WI_3_validation,HOUSEHOLD_1_329,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,1159,0,2014-04-01,11409.0,Tuesday,4.0,4.0,2014.0,,,,,1.0,1.0,0.0,4.97,4.0
HOUSEHOLD_1_488_TX_3_validation,HOUSEHOLD_1_488,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1159,2,2014-04-01,11409.0,Tuesday,4.0,4.0,2014.0,,,,,1.0,1.0,0.0,9.98,4.0
HOUSEHOLD_2_164_CA_1_validation,HOUSEHOLD_2_164,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1159,0,2014-04-01,11409.0,Tuesday,4.0,4.0,2014.0,,,,,1.0,1.0,0.0,8.47,4.0
HOUSEHOLD_2_328_TX_1_validation,HOUSEHOLD_2_328,HOUSEHOLD_2,HOUSEHOLD,TX_1,TX,1159,0,2014-04-01,11409.0,Tuesday,4.0,4.0,2014.0,,,,,1.0,1.0,0.0,6.97,4.0
HOUSEHOLD_2_408_TX_3_validation,HOUSEHOLD_2_408,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,1159,0,2014-04-01,11409.0,Tuesday,4.0,4.0,2014.0,,,,,1.0,1.0,0.0,6.64,4.0
HOUSEHOLD_2_476_CA_1_validation,HOUSEHOLD_2_476,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1159,0,2014-04-01,11409.0,Tuesday,4.0,4.0,2014.0,,,,,1.0,1.0,0.0,3.97,4.0
FOODS_1_006_TX_3_validation,FOODS_1_006,FOODS_1,FOODS,TX_3,TX,1160,0,2014-04-02,11409.0,Wednesday,5.0,4.0,2014.0,,,,,1.0,0.0,1.0,2.24,5.0
FOODS_1_061_TX_1_validation,FOODS_1_061,FOODS_1,FOODS,TX_1,TX,1160,3,2014-04-02,11409.0,Wednesday,5.0,4.0,2014.0,,,,,1.0,0.0,1.0,2.24,5.0
FOODS_1_088_TX_3_validation,FOODS_1_088,FOODS_1,FOODS,TX_3,TX,1160,2,2014-04-02,11409.0,Wednesday,5.0,4.0,2014.0,,,,,1.0,0.0,1.0,4.74,5.0
FOODS_3_302_WI_1_validation,FOODS_3_302,FOODS_3,FOODS,WI_1,WI,1160,4,2014-04-02,11409.0,Wednesday,5.0,4.0,2014.0,,,,,1.0,0.0,1.0,1.5,5.0
FOODS_3_446_TX_2_validation,FOODS_3_446,FOODS_3,FOODS,TX_2,TX,1160,3,2014-04-02,11409.0,Wednesday,5.0,4.0,2014.0,,,,,1.0,0.0,1.0,1.18,5.0
FOODS_3_610_WI_2_validation,FOODS_3_610,FOODS_3,FOODS,WI_2,WI,1160,7,2014-04-02,11409.0,Wednesday,5.0,4.0,2014.0,,,,,1.0,0.0,1.0,1.98,5.0
FOODS_3_783_WI_3_validation,FOODS_3_783,FOODS_3,FOODS,WI_3,WI,1160,8,2014-04-02,11409.0,Wednesday,5.0,4.0,2014.0,,,,,1.0,0.0,1.0,4.88,5.0
HOBBIES_1_035_WI_2_validation,HOBBIES_1_035,HOBBIES_1,HOBBIES,WI_2,WI,1160,0,2014-04-02,11409.0,Wednesday,5.0,4.0,2014.0,,,,,1.0,0.0,1.0,2.12,5.0
HOBBIES_1_163_CA_2_validation,HOBBIES_1_163,HOBBIES_1,HOBBIES,CA_2,CA,1160,0,2014-04-02,11409.0,Wednesday,5.0,4.0,2014.0,,,,,1.0,0.0,1.0,9.42,5.0
HOBBIES_1_321_CA_1_validation,HOBBIES_1_321,HOBBIES_1,HOBBIES,CA_1,CA,1160,2,2014-04-02,11409.0,Wednesday,5.0,4.0,2014.0,,,,,1.0,0.0,1.0,6.68,5.0
HOUSEHOLD_1_055_CA_2_validation,HOUSEHOLD_1_055,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,1160,2,2014-04-02,11409.0,Wednesday,5.0,4.0,2014.0,,,,,1.0,0.0,1.0,3.98,5.0
HOUSEHOLD_1_260_TX_1_validation,HOUSEHOLD_1_260,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,1160,0,2014-04-02,11409.0,Wednesday,5.0,4.0,2014.0,,,,,1.0,0.0,1.0,2.97,5.0
HOUSEHOLD_1_280_WI_2_validation,HOUSEHOLD_1_280,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,1160,1,2014-04-02,11409.0,Wednesday,5.0,4.0,2014.0,,,,,1.0,0.0,1.0,4.97,5.0
HOUSEHOLD_1_329_WI_3_validation,HOUSEHOLD_1_329,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,1160,0,2014-04-02,11409.0,Wednesday,5.0,4.0,2014.0,,,,,1.0,0.0,1.0,4.97,5.0
HOUSEHOLD_1_488_TX_3_validation,HOUSEHOLD_1_488,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1160,5,2014-04-02,11409.0,Wednesday,5.0,4.0,2014.0,,,,,1.0,0.0,1.0,9.98,5.0
HOUSEHOLD_2_164_CA_1_validation,HOUSEHOLD_2_164,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1160,0,2014-04-02,11409.0,Wednesday,5.0,4.0,2014.0,,,,,1.0,0.0,1.0,8.47,5.0
HOUSEHOLD_2_328_TX_1_validation,HOUSEHOLD_2_328,HOUSEHOLD_2,HOUSEHOLD,TX_1,TX,1160,1,2014-04-02,11409.0,Wednesday,5.0,4.0,2014.0,,,,,1.0,0.0,1.0,6.97,5.0
HOUSEHOLD_2_408_TX_3_validation,HOUSEHOLD_2_408,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,1160,0,2014-04-02,11409.0,Wednesday,5.0,4.0,2014.0,,,,,1.0,0.0,1.0,6.64,5.0
HOUSEHOLD_2_476_CA_1_validation,HOUSEHOLD_2_476,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1160,0,2014-04-02,11409.0,Wednesday,5.0,4.0,2014.0,,,,,1.0,0.0,1.0,3.97,5.0
FOODS_1_006_TX_3_validation,FOODS_1_006,FOODS_1,FOODS,TX_3,TX,1161,0,2014-04-03,11409.0,Thursday,6.0,4.0,2014.0,,,,,1.0,1.0,1.0,2.24,6.0
